Item;Código de item;Nome do produto;Descrição química;Grau de Etoxilação;Grupo de Família;Família de Produtos;Peso Molecular;Data inicial do estudo;Tipo de estudo;Ensaios físico-químicos;ensaio_normalizado;categoria_ensaio;is_quantitativo;Método;Especificação;spec_tipo;spec_min;spec_max;0 dia_valor;0 dia_menor_que;1 sem_valor;1 sem_menor_que;2 sem_valor;2 sem_menor_que;1m_valor;1m_menor_que;2m_valor;2m_menor_que;3m_valor;3m_menor_que;4m_valor;4m_menor_que;5m_valor;5m_menor_que;6m_valor;6m_menor_que;9m_valor;9m_menor_que;12m_valor;12m_menor_que;18m_valor;18m_menor_que;24m_valor;24m_menor_que;30m_valor;30m_menor_que;36m_valor;36m_menor_que
22;Q25;Alkopon 24 3S 28 APH;Lauril éter sulfato de sódio 28%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;433;2014-10-06;Longa duração;Cloreto de sódio, %;Cloreto de Sodio;Composicao;True;MA - 610;0,20 máximo;MAXIMO;;0.2;0.02;False;;False;;False;;False;;False;;False;;False;;False;0.03;False;0.02;False;0.02;False;0.03;False;0.02;False;0.02;False;0.03;False
22;Q25;Alkopon 24 3S 28 APH;Lauril éter sulfato de sódio 28%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;433;2014-10-06;Longa duração;Ferro, ppm;Ferro;Contaminante;True;MA - 625;3 máximo;MAXIMO;;3.0;1.0;False;;False;;False;;False;;False;;False;;False;;False;4.0;False;3.67;False;3.0;False;4.0;False;1.0;False;3.0;False;3.13;False
22;Q25;Alkopon 24 3S 28 APH;Lauril éter sulfato de sódio 28%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;433;2014-10-06;Longa duração;Dioxana base 100%, pp;Dioxana;Contaminante;True;MA-715;50 máximo;MAXIMO;;50.0;;False;;False;;False;;False;;False;;False;;False;;False;39.44;False;10.28;False;48.63;False;58.47;False;58.0;False;67.1;False;65.15;False
22;Q25;Alkopon 24 3S 28 APH;Lauril éter sulfato de sódio 28%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;433;2014-10-06;Longa duração;pH 10% p/p aquoso;pH;Fisico-Quimico;True;MA-729;11,0 - 13,0;RANGE;11.0;13.0;11.76;False;;False;;False;;False;;False;11.74;False;;False;;False;11.77;False;11.68;False;11.66;False;11.73;False;11.67;False;11.64;False;11.66;False
22;Q25;Alkopon 24 3S 28 APH;Lauril éter sulfato de sódio 28%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;433;2014-10-06;Longa duração;Aparência 25°C;Aparencia;Organoleptico;False;MA-742;líquido limpido incolor a amarelado;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False
22;Q25;Alkopon 24 3S 28 APH;Lauril éter sulfato de sódio 28%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;433;2014-10-06;Longa duração;Sulfato de sódio, %;Sulfato de Sodio;Composicao;True;MA-761;0,60 máximo;MAXIMO;;0.6;0.13;False;;False;;False;;False;;False;;False;;False;;False;0.12;False;0.12;False;0.12;False;0.003;False;0.12;False;0.12;False;0.14;False
22;Q25;Alkopon 24 3S 28 APH;Lauril éter sulfato de sódio 28%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;433;2014-10-06;Longa duração;Alcalinidade, NaOH, %p;Alcalinidade;Composicao;True;MA-985;0,19 - 0,32;RANGE;0.19;0.32;0.24;False;;False;;False;;False;;False;0.24;False;;False;;False;0.24;False;0.23;False;0.24;False;0.3;False;0.24;False;0.24;False;0.24;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Acelerado;Ferro, ppm;Ferro;Contaminante;True;MA-1016;0 - 10;RANGE;0.0;10.0;1.0;False;;False;;False;1.02;False;;False;0.59;False;;False;;False;1.0;False;;False;;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Acelerado;Insulfatados, %;Insulfatados;Composicao;True;MA-1179;0,00 - 3,00;RANGE;0.0;3.0;2.28;False;;False;;False;2.24;False;;False;2.66;False;;False;;False;2.46;False;;False;;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Acelerado;Matéria ativa (PM 430g/mol), %p;Materia Ativa;Composicao;True;MA-588;68,0 - 72,0;RANGE;68.0;72.0;70.97;False;;False;;False;71.03;False;;False;70.27;False;;False;;False;70.6;False;;False;;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Acelerado;Dioxana, base 100%, ppm;Dioxana;Contaminante;True;MA-715;máx. 70;MAXIMO;;70.0;31.0;False;;False;;False;25.6;False;;False;26.5;False;;False;;False;28.6;False;;False;;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Acelerado;pH, 5% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;7,0 - 9,0;RANGE;7.0;9.0;7.25;False;;False;;False;6.61;False;;False;6.28;False;;False;;False;5.32;False;;False;;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Acelerado;Aparência, 25ºC;Aparencia;Organoleptico;False;MA-742;líquido límpido incolor;DESCRITIVA;;;LIMPIDO;False;;False;;False;GELBRANCO;False;;False;PASTA;False;;False;;False;PASTA;False;;False;;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Acelerado;Sulfato de sódio, %p;Sulfato de Sodio;Composicao;True;MA-761;máx. 2,00;MAXIMO;;2.0;0.65;False;;False;;False;0.64;False;;False;0.76;False;;False;;False;0.83;False;;False;;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Acelerado;Cor Pt-Co, 20% sol. aquosa;Cor Pt-Co;Cor;True;MA-881;0,0 - 40,0;RANGE;0.0;40.0;3.0;False;;False;;False;3.0;False;;False;4.0;False;;False;;False;3.0;False;;False;;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Longa duração;Ferro, ppm;Ferro;Contaminante;True;MA-1016;0 - 10;RANGE;0.0;10.0;1.0;False;;False;;False;;False;;False;0.54;False;;False;;False;1.0;False;1.66;False;1.0;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Longa duração;Insulfatados, %;Insulfatados;Composicao;True;MA-1179;0,00 - 3,00;RANGE;0.0;3.0;2.28;False;;False;;False;;False;;False;2.47;False;;False;;False;2.18;False;2.27;False;2.32;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Longa duração;Matéria ativa (PM 430g/mol), %p;Materia Ativa;Composicao;True;MA-588;68,0 - 72,0;RANGE;68.0;72.0;70.97;False;;False;;False;;False;;False;70.31;False;;False;;False;70.09;False;70.9;False;70.28;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Longa duração;Dioxana, base 100%, ppm;Dioxana;Contaminante;True;MA-715;máx. 70;MAXIMO;;70.0;31.0;False;;False;;False;;False;;False;33.1;False;;False;;False;30.3;False;30.8;False;21.7;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Longa duração;pH, 5% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;7,0 - 9,0;RANGE;7.0;9.0;7.25;False;;False;;False;;False;;False;6.63;False;;False;;False;6.68;False;6.16;False;5.7;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Longa duração;Aparência, 25ºC;Aparencia;Organoleptico;False;MA-742;líquido límpido incolor;DESCRITIVA;;;LIMPIDO;False;;False;;False;;False;;False;PASTA;False;;False;;False;PASTA;False;PASTA;False;PASTA;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Longa duração;Sulfato de sódio, %p;Sulfato de Sodio;Composicao;True;MA-761;máx. 2,00;MAXIMO;;2.0;0.65;False;;False;;False;;False;;False;0.74;False;;False;;False;0.79;False;0.66;False;0.59;False;;False;;False;;False;;False
23;S44;Alkopon 24 3S 70 BPH;Lauril éter sulfato de sódio 70%;3 EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;430;2016-07-21;Longa duração;Cor Pt-Co, 20% sol. aquosa;Cor Pt-Co;Cor;True;MA-881;0,0 - 40,0;RANGE;0.0;40.0;3.0;False;;False;;False;;False;;False;4.0;False;;False;;False;3.0;False;4.0;False;3.0;False;;False;;False;;False;;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Acelerado;Teor de Água;Teor de Agua;Fisico-Quimico;True;MA - 875;máximo 1,0;MAXIMO;;1.0;0.002;False;1.07;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Acelerado;Ativos, PM 322;Materia Ativa;Composicao;True;MA - 588;95,0 mínimo;MINIMO;95.0;;;False;96.92;False;97.43;False;97.54;False;97.01;False;96.53;False;95.96;False;96.58;False;95.3;False;;False;;False;;False;;False;;False;;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Acelerado;Índice de acidez - mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA - 638;170,0 - 190,0;RANGE;170.0;190.0;182.5;False;180.5;False;179.49;False;181.55;False;182.42;False;181.2;False;180.32;False;180.62;False;180.82;False;;False;;False;;False;;False;;False;;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Acelerado;Ácido sulfúrico, %;Acido Sulfurico;Composicao;True;MA - 761;2,0 máximo;MAXIMO;;2.0;1.12;False;1.14;False;1.15;False;1.17;False;1.15;False;1.13;False;1.15;False;1.13;False;1.09;False;;False;;False;;False;;False;;False;;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Acelerado;Insulfonados, %;Insulfatados;Composicao;True;MA - 1057;2,5 máximo;MAXIMO;;2.5;1.6;False;1.99;False;1.36;False;1.93;False;1.32;False;1.19;False;1.12;False;1.2;False;1.16;False;;False;;False;;False;;False;;False;;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Acelerado;Cor gardner, solução 25% etanólica;Cor Gardner;Cor;True;MA - 782;ASE;DESCRITIVA;;;1.0;False;1.0;False;1.0;False;2.0;False;2.0;False;2.0;False;2.0;False;3.0;False;3.0;False;;False;;False;;False;;False;;False;;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Longa duração;Teor de Água;Teor de Agua;Fisico-Quimico;True;MA - 875;máximo 1,0;MAXIMO;;1.0;0.002;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;0.002;False;1.0;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Longa duração;Ativos, PM 322;Materia Ativa;Composicao;True;MA - 588;95,0 mínimo;MINIMO;95.0;;;False;;False;;False;;False;;False;96.85;False;;False;;False;95.42;False;96.52;False;96.66;False;96.93;False;96.3;False;96.0;False;98.04;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Longa duração;Índice de acidez - mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA - 638;170,0 - 190,0;RANGE;170.0;190.0;182.5;False;;False;;False;;False;;False;182.08;False;;False;;False;180.84;False;179.88;False;179.97;False;179.96;False;179.45;False;178.6;False;184.45;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Longa duração;Ácido sulfúrico, %;Acido Sulfurico;Composicao;True;MA - 761;2,0 máximo;MAXIMO;;2.0;1.12;False;;False;;False;;False;;False;1.14;False;;False;;False;1.14;False;1.13;False;1.12;False;1.16;False;1.15;False;1.14;False;1.09;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Longa duração;Insulfonados, %;Insulfatados;Composicao;True;MA - 1057;2,5 máximo;MAXIMO;;2.5;1.6;False;;False;;False;;False;;False;1.27;False;;False;;False;1.15;False;1.04;False;0.92;False;1.06;False;1.24;False;1.24;False;1.2;False
24;J05;Alkopon ASL;Ácido Dodecil Benzeno Sulfônico Linear;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfonados;322;2014-08-15;Longa duração;Cor gardner, solução 25% etanólica;Cor Gardner;Cor;True;MA - 782;ASE;DESCRITIVA;;;1.0;False;;False;;False;;False;;False;2.0;False;;False;;False;3.0;False;3.0;False;3.0;False;3.0;False;3.0;False;6.0;False;5.0;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;DMDM Hydantoína como HCOH total, ppm;Formaldeido;Composicao;True;MA-1181;290 - 420;RANGE;290.0;420.0;438.0;False;438.0;False;441.0;False;425.0;False;382.0;False;323.0;False;379.0;False;380.0;False;348.0;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;Matéria ativa (PM 384), %p;Materia Ativa;Composicao;True;MA-588;26,3 - 27,0;RANGE;26.3;27.0;26.04;False;26.19;False;26.24;False;26.13;False;26.26;False;26.31;False;26.47;False;26.54;False;26.26;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;Cloreto de sódio, %P;Cloreto de Sodio;Composicao;True;MA-610;0,10 máx.;MAXIMO;;0.1;0.03;False;0.03;False;0.02;False;0.02;False;0.02;False;0.02;False;;False;;False;;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;Ferro, ppm;Ferro;Contaminante;True;MA-625;3 máx.;MAXIMO;;3.0;1.0;True;1.0;True;1.0;True;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;Dioxana, base 100%, ppm;Dioxana;Contaminante;True;MA-715;45 máx.;MAXIMO;;45.0;23.49;False;15.13;False;13.83;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;Insulfatados, %p;Insulfatados;Composicao;True;MA-722;0,9 máx.;MAXIMO;;0.9;0.86;False;0.75;False;0.78;False;0.74;False;0.7;False;0.57;False;1.15;False;0.82;False;0.58;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;pH 10% p/p, aquoso, 25°C;pH;Fisico-Quimico;True;MA-729;7,0 - 8,5;RANGE;7.0;8.5;8.27;False;8.12;False;7.98;False;7.78;False;7.77;False;7.54;False;7.48;False;7.52;False;7.59;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;Aparência 25°C;Aparencia;Organoleptico;False;MA-742;líquido  ;DESCRITIVA;;;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;Sulfato de sódio, %;Sulfato de Sodio;Composicao;True;MA-761;0,6 máx.;MAXIMO;;0.6;0.4;False;0.37;False;0.4;False;0.37;False;0.38;False;0.39;False;;False;;False;0.39;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;Densidade, 20°C, g/cm3;Densidade;Fisico-Quimico;True;MA-858;1,03 - 1,04;RANGE;1.03;1.04;1.0406;False;1.0406;False;1.0406;False;1.0406;False;1.0407;False;;False;;False;;False;1.0407;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Acelerado;Cor PtCo;Cor Pt-Co;Cor;True;MA-881;ASE;DESCRITIVA;;;25.0;False;25.0;False;25.0;False;20.0;False;20.0;False;20.0;False;12.0;False;15.0;False;13.0;False;;False;;False;;False;;False;;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;DMDM Hydantoína como HCOH total, ppm;Formaldeido;Composicao;True;MA-1181;290 - 420;RANGE;290.0;420.0;438.0;False;;False;;False;;False;;False;348.0;False;;False;;False;390.0;False;397.0;False;401.0;False;356.0;False;316.96;False;182.0;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;Matéria ativa (PM 384), %p;Materia Ativa;Composicao;True;MA-588;26,3 - 27,0;RANGE;26.3;27.0;26.04;False;;False;;False;;False;;False;26.23;False;;False;;False;26.22;False;26.41;False;26.33;False;26.34;False;26.33;False;25.74;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;Cloreto de sódio, %P;Cloreto de Sodio;Composicao;True;MA-610;0,10 máx.;MAXIMO;;0.1;0.03;False;;False;;False;;False;;False;0.02;False;;False;;False;;False;0.03;False;0.03;False;0.02;False;0.04;False;0.04;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;Ferro, ppm;Ferro;Contaminante;True;MA-625;3 máx.;MAXIMO;;3.0;1.0;True;;False;;False;;False;;False;;False;;False;;False;;False;1.0;False;1.0;True;1.0;True;1.0;False;1.0;True;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;Dioxana, base 100%, ppm;Dioxana;Contaminante;True;MA-715;45 máx.;MAXIMO;;45.0;23.49;False;;False;;False;;False;;False;;False;;False;;False;;False;21.37;False;21.5;False;21.17;False;20.66;False;55.2;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;Insulfatados, %p;Insulfatados;Composicao;True;MA-722;0,9 máx.;MAXIMO;;0.9;0.86;False;;False;;False;;False;;False;0.51;False;;False;;False;0.54;False;0.46;False;0.7;False;0.48;False;0.56;False;0.62;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;pH 10% p/p, aquoso, 25°C;pH;Fisico-Quimico;True;MA-729;7,0 - 8,5;RANGE;7.0;8.5;8.27;False;;False;;False;;False;;False;7.88;False;;False;;False;7.8;False;7.65;False;7.67;False;6.77;False;5.59;False;4.02;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;Aparência 25°C;Aparencia;Organoleptico;False;MA-742;líquido  ;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;Sulfato de sódio, %;Sulfato de Sodio;Composicao;True;MA-761;0,6 máx.;MAXIMO;;0.6;0.4;False;;False;;False;;False;;False;0.39;False;;False;;False;0.39;False;0.38;False;0.35;False;0.39;False;0.36;False;0.42;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;Densidade, 20°C, g/cm3;Densidade;Fisico-Quimico;True;MA-858;1,03 - 1,04;RANGE;1.03;1.04;1.0406;False;;False;;False;;False;;False;;False;;False;;False;1.0407;False;1.0405;False;1.0408;False;1.0407;False;1.0407;False;1.0354;False;;False
25;H51;Alkopon N ;Lauril éter sulfato de sódio 27%;2EO;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;384;2014-05-22;Longa duração;Cor PtCo;Cor Pt-Co;Cor;True;MA-881;ASE;DESCRITIVA;;;25.0;False;;False;;False;;False;;False;20.0;False;;False;;False;13.0;False;15.0;False;20.0;False;12.0;False;4.0;False;9.0;False;;False
26;P84;ALKOPON NS ECO 92 N;Lauril sulfato de sódio 92% ;Não aplicável;Sulfatados, Sulfonados e Sulfosuccinato;Sulfatados ;299;2014-11-25;Acelerado;Aparência;Aparencia;Organoleptico;False;MA-742;Branco a ligeiramente amarelado;DESCRITIVA;;;SOLIDO;False;;False;;False;;False;;False;FLOCOS;False;;False;;False;FLOCOS;False;;False;;False;;False;;False;;False;;False
